"","X.1","X","ID","Name","NumberOfPersons","global_id","Year","Month","Sex","Name_en","Month_en"
"12235",12235,12235,5935,"Глеб",42,1023013228,2019,"Март","male","Gleb","Mart"
"12236",12236,12236,5936,"Семён",41,1023013229,2019,"Март","male","Semën","Mart"
"12237",12237,12237,5937,"Денис",41,1023013230,2019,"Март","male","Denis","Mart"
"12238",12238,12238,5938,"Данила",39,1023013231,2019,"Март","male","Danila","Mart"
"12239",12239,12239,5939,"Платон",38,1023013232,2019,"Март","male","Platon","Mart"
"12240",12240,12240,5940,"Богдан",37,1023013233,2019,"Март","male","Bogdan","Mart"
"12241",12241,12241,5941,"Мухаммад",32,1023013234,2019,"Март","male","Mukhammad","Mart"
"12242",12242,12242,5942,"Евгений",31,1023013235,2019,"Март","male","Yevgeniy","Mart"
"12243",12243,12243,5943,"Виктор",30,1023013236,2019,"Март","male","Viktor","Mart"
"12244",12244,12244,5944,"Артемий",29,1023013237,2019,"Март","male","Artemiy","Mart"
"12245",12245,12245,5945,"Артур",28,1023013238,2019,"Март","male","Artur","Mart"
"12246",12246,12246,5946,"Али",28,1023013239,2019,"Март","male","Ali","Mart"
"12247",12247,12247,5947,"Амир",27,1023013240,2019,"Март","male","Amir","Mart"
"12248",12248,12248,5948,"Игорь",27,1023013241,2019,"Март","male","Igorʹ","Mart"
"12249",12249,12249,5949,"Савелий",26,1023013242,2019,"Март","male","Saveliy","Mart"
"12250",12250,12250,5950,"Василий",24,1023013243,2019,"Март","male","Vasiliy","Mart"
"12251",12251,12251,5951,"Демид",24,1023013244,2019,"Март","male","Demid","Mart"
"12252",12252,12252,5952,"Умар",23,1023013245,2019,"Март","male","Umar","Mart"
"12253",12253,12253,5953,"Руслан",23,1023013246,2019,"Март","male","Ruslan","Mart"
"12254",12254,12254,5954,"Всеволод",22,1023013247,2019,"Март","male","Vsevolod","Mart"
"12255",12255,12255,5955,"Артем",22,1023013248,2019,"Март","male","Artem","Mart"
"12256",12256,12256,5956,"Юрий",20,1023013249,2019,"Март","male","Yuriy","Mart"
"12257",12257,12257,5957,"Пётр",19,1023013250,2019,"Март","male","Pëtr","Mart"
"12258",12258,12258,5958,"Антон",19,1023013251,2019,"Март","male","Anton","Mart"
"12259",12259,12259,5959,"Мирослав",19,1023013252,2019,"Март","male","Miroslav","Mart"
"12260",12260,12260,5960,"Захар",18,1023013253,2019,"Март","male","Zakhar","Mart"
"12261",12261,12261,5961,"Герман",17,1023013254,2019,"Март","male","German","Mart"
"12262",12262,12262,5962,"Эмир",17,1023013255,2019,"Март","male","Emir","Mart"
"12263",12263,12263,5963,"Леонид",16,1023013256,2019,"Март","male","Leonid","Mart"
"12264",12264,12264,5964,"Роберт",16,1023013257,2019,"Март","male","Robert","Mart"
"12265",12265,12265,5965,"Станислав",16,1023013258,2019,"Март","male","Stanislav","Mart"
"12266",12266,12266,5966,"Филипп",16,1023013259,2019,"Март","male","Filipp","Mart"
"12267",12267,12267,5967,"Даниэль",15,1023013260,2019,"Март","male","Danielʹ","Mart"
"12268",12268,12268,5968,"Родион",15,1023013261,2019,"Март","male","Rodion","Mart"
"12269",12269,12269,5969,"Дамир",14,1023013262,2019,"Март","male","Damir","Mart"
"12270",12270,12270,5970,"Адам",14,1023013263,2019,"Март","male","Adam","Mart"
"12271",12271,12271,5971,"Савва",14,1023013264,2019,"Март","male","Savva","Mart"
"12272",12272,12272,5972,"Олег",14,1023013265,2019,"Март","male","Oleg","Mart"
"12273",12273,12273,5973,"Эмин",14,1023013266,2019,"Март","male","Emin","Mart"
"12274",12274,12274,5974,"Муслим",13,1023013267,2019,"Март","male","Muslim","Mart"
"12275",12275,12275,5975,"Ян",13,1023013268,2019,"Март","male","Yan","Mart"
"12276",12276,12276,5976,"Лука",13,1023013269,2019,"Март","male","Luka","Mart"
"12277",12277,12277,5977,"Эмиль",12,1023013270,2019,"Март","male","Emilʹ","Mart"
"12278",12278,12278,5978,"Билал",12,1023013271,2019,"Март","male","Bilal","Mart"
"12279",12279,12279,5979,"Марсель",11,1023013272,2019,"Март","male","Marselʹ","Mart"
"12280",12280,12280,5980,"Тихон",11,1023013273,2019,"Март","male","Tikhon","Mart"
"12281",12281,12281,5981,"Святослав",11,1023013274,2019,"Март","male","Svyatoslav","Mart"
"12282",12282,12282,5982,"Вячеслав",10,1023013275,2019,"Март","male","Vyacheslav","Mart"
"12283",12283,12283,5983,"Гордей",10,1023013276,2019,"Март","male","Gordey","Mart"
"12284",12284,12284,5984,"Яков",10,1023013277,2019,"Март","male","Yakov","Mart"
"12285",12285,12285,5985,"Ибрагим",10,1023013278,2019,"Март","male","Ibragim","Mart"
"12286",12286,12286,5986,"Амирхан",10,1023013279,2019,"Март","male","Amirkhan","Mart"
"12287",12287,12287,5987,"Федор",10,1023013280,2019,"Март","male","Fedor","Mart"
"12288",12288,12288,5988,"Алихан",9,1023013281,2019,"Март","male","Alikhan","Mart"
"12289",12289,12289,5989,"Елисей",9,1023013282,2019,"Март","male","Yelisey","Mart"
"12290",12290,12290,5990,"Вадим",8,1023013283,2019,"Март","male","Vadim","Mart"
"12291",12291,12291,5991,"Валерий",8,1023013284,2019,"Март","male","Valeriy","Mart"
"12292",12292,12292,5992,"Эрик",8,1023013285,2019,"Март","male","Erik","Mart"
"12293",12293,12293,5993,"Петр",8,1023013286,2019,"Март","male","Petr","Mart"
"12294",12294,12294,5994,"Данил",7,1023013287,2019,"Март","male","Danil","Mart"
"12295",12295,12295,5995,"Абдуллах",7,1023013288,2019,"Март","male","Abdullakh","Mart"
"12296",12296,12296,5996,"Саид",7,1023013289,2019,"Март","male","Said","Mart"
"12297",12297,12297,5997,"Марат",7,1023013290,2019,"Март","male","Marat","Mart"
"12298",12298,12298,5998,"Халид",7,1023013291,2019,"Март","male","Khalid","Mart"
"12299",12299,12299,5999,"Леон",7,1023013292,2019,"Март","male","Leon","Mart"
"12300",12300,12300,6000,"Самир",7,1023013293,2019,"Март","male","Samir","Mart"
"12301",12301,12301,6001,"Александр",247,1023013294,2019,"Апрель","male","Aleksandr","Aprelʹ"
"12302",12302,12302,6002,"Максим",212,1023013295,2019,"Апрель","male","Maksim","Aprelʹ"
"12303",12303,12303,6003,"Михаил",207,1023013296,2019,"Апрель","male","Mikhail","Aprelʹ"
"12304",12304,12304,6004,"Иван",181,1023013297,2019,"Апрель","male","Ivan","Aprelʹ"
"12305",12305,12305,6005,"Артём",167,1023013298,2019,"Апрель","male","Artëm","Aprelʹ"
"12306",12306,12306,6006,"Даниил",161,1023013299,2019,"Апрель","male","Daniil","Aprelʹ"
"12307",12307,12307,6007,"Дмитрий",160,1023013300,2019,"Апрель","male","Dmitriy","Aprelʹ"
"12308",12308,12308,6008,"Марк",140,1023013301,2019,"Апрель","male","Mark","Aprelʹ"
"12309",12309,12309,6009,"Роман",124,1023013302,2019,"Апрель","male","Roman","Aprelʹ"
"12310",12310,12310,6010,"Матвей",119,1023013303,2019,"Апрель","male","Matvey","Aprelʹ"
"12311",12311,12311,6011,"Лев",115,1023013304,2019,"Апрель","male","Lev","Aprelʹ"
"12312",12312,12312,6012,"Никита",113,1023013305,2019,"Апрель","male","Nikita","Aprelʹ"
"12313",12313,12313,6013,"Владимир",102,1023013306,2019,"Апрель","male","Vladimir","Aprelʹ"
"12314",12314,12314,6014,"Алексей",101,1023013307,2019,"Апрель","male","Aleksey","Aprelʹ"
"12315",12315,12315,6015,"Тимофей",100,1023013308,2019,"Апрель","male","Timofey","Aprelʹ"
"12316",12316,12316,6016,"Андрей",99,1023013309,2019,"Апрель","male","Andrey","Aprelʹ"
"12317",12317,12317,6017,"Кирилл",95,1023013310,2019,"Апрель","male","Kirill","Aprelʹ"
"12318",12318,12318,6018,"Егор",95,1023013311,2019,"Апрель","male","Yegor","Aprelʹ"
"12319",12319,12319,6019,"Илья",90,1023013312,2019,"Апрель","male","Ilʹya","Aprelʹ"
"12320",12320,12320,6020,"Ярослав",72,1023013313,2019,"Апрель","male","Yaroslav","Aprelʹ"
"12321",12321,12321,6021,"Степан",71,1023013314,2019,"Апрель","male","Stepan","Aprelʹ"
"12322",12322,12322,6022,"Константин",69,1023013315,2019,"Апрель","male","Konstantin","Aprelʹ"
"12323",12323,12323,6023,"Фёдор",67,1023013316,2019,"Апрель","male","Fëdor","Aprelʹ"
"12324",12324,12324,6024,"Мирон",65,1023013317,2019,"Апрель","male","Miron","Aprelʹ"
"12325",12325,12325,6025,"Сергей",63,1023013318,2019,"Апрель","male","Sergey","Aprelʹ"
"12326",12326,12326,6026,"Григорий",61,1023013319,2019,"Апрель","male","Grigoriy","Aprelʹ"
"12327",12327,12327,6027,"Павел",56,1023013320,2019,"Апрель","male","Pavel","Aprelʹ"
"12328",12328,12328,6028,"Георгий",55,1023013321,2019,"Апрель","male","Georgiy","Aprelʹ"
"12329",12329,12329,6029,"Владислав",55,1023013322,2019,"Апрель","male","Vladislav","Aprelʹ"
"12330",12330,12330,6030,"Николай",54,1023013323,2019,"Апрель","male","Nikolay","Aprelʹ"
"12331",12331,12331,6031,"Давид",54,1023013324,2019,"Апрель","male","David","Aprelʹ"
"12332",12332,12332,6032,"Арсений",48,1023013325,2019,"Апрель","male","Arseniy","Aprelʹ"
"12333",12333,12333,6033,"Тимур",46,1023013326,2019,"Апрель","male","Timur","Aprelʹ"
"12334",12334,12334,6034,"Амир",40,1023013327,2019,"Апрель","male","Amir","Aprelʹ"
"12335",12335,12335,6035,"Макар",40,1023013328,2019,"Апрель","male","Makar","Aprelʹ"
"12336",12336,12336,6036,"Денис",39,1023013329,2019,"Апрель","male","Denis","Aprelʹ"
"12337",12337,12337,6037,"Платон",37,1023013330,2019,"Апрель","male","Platon","Aprelʹ"
"12338",12338,12338,6038,"Семён",36,1023013331,2019,"Апрель","male","Semën","Aprelʹ"
"12339",12339,12339,6039,"Виктор",36,1023013332,2019,"Апрель","male","Viktor","Aprelʹ"
"12340",12340,12340,6040,"Захар",35,1023013333,2019,"Апрель","male","Zakhar","Aprelʹ"
"12341",12341,12341,6041,"Леонид",34,1023013334,2019,"Апрель","male","Leonid","Aprelʹ"
"12342",12342,12342,6042,"Юрий",33,1023013335,2019,"Апрель","male","Yuriy","Aprelʹ"
"12343",12343,12343,6043,"Глеб",32,1023013336,2019,"Апрель","male","Gleb","Aprelʹ"
"12344",12344,12344,6044,"Евгений",30,1023013337,2019,"Апрель","male","Yevgeniy","Aprelʹ"
"12345",12345,12345,6045,"Артемий",30,1023013338,2019,"Апрель","male","Artemiy","Aprelʹ"
"12346",12346,12346,6046,"Филипп",29,1023013339,2019,"Апрель","male","Filipp","Aprelʹ"
"12347",12347,12347,6047,"Савелий",28,1023013340,2019,"Апрель","male","Saveliy","Aprelʹ"
"12348",12348,12348,6048,"Адам",28,1023013341,2019,"Апрель","male","Adam","Aprelʹ"
"12349",12349,12349,6049,"Мухаммад",28,1023013342,2019,"Апрель","male","Mukhammad","Aprelʹ"
"12350",12350,12350,6050,"Елисей",28,1023013343,2019,"Апрель","male","Yelisey","Aprelʹ"
"12351",12351,12351,6051,"Руслан",26,1023013344,2019,"Апрель","male","Ruslan","Aprelʹ"
"12352",12352,12352,6052,"Богдан",25,1023013345,2019,"Апрель","male","Bogdan","Aprelʹ"
"12353",12353,12353,6053,"Демид",24,1023013346,2019,"Апрель","male","Demid","Aprelʹ"
"12354",12354,12354,6054,"Василий",23,1023013347,2019,"Апрель","male","Vasiliy","Aprelʹ"
"12355",12355,12355,6055,"Лука",23,1023013348,2019,"Апрель","male","Luka","Aprelʹ"
"12356",12356,12356,6056,"Пётр",21,1023013349,2019,"Апрель","male","Pëtr","Aprelʹ"
"12357",12357,12357,6057,"Умар",21,1023013350,2019,"Апрель","male","Umar","Aprelʹ"
"12358",12358,12358,6058,"Артур",21,1023013351,2019,"Апрель","male","Artur","Aprelʹ"
"12359",12359,12359,6059,"Олег",19,1023013352,2019,"Апрель","male","Oleg","Aprelʹ"
"12360",12360,12360,6060,"Вячеслав",18,1023013353,2019,"Апрель","male","Vyacheslav","Aprelʹ"
"12361",12361,12361,6061,"Игорь",18,1023013354,2019,"Апрель","male","Igorʹ","Aprelʹ"
"12362",12362,12362,6062,"Герман",17,1023013355,2019,"Апрель","male","German","Aprelʹ"
"12363",12363,12363,6063,"Данила",17,1023013356,2019,"Апрель","male","Danila","Aprelʹ"
"12364",12364,12364,6064,"Вадим",17,1023013357,2019,"Апрель","male","Vadim","Aprelʹ"
"12365",12365,12365,6065,"Антон",17,1023013358,2019,"Апрель","male","Anton","Aprelʹ"
"12366",12366,12366,6066,"Борис",17,1023013359,2019,"Апрель","male","Boris","Aprelʹ"
"12367",12367,12367,6067,"Дамир",16,1023013360,2019,"Апрель","male","Damir","Aprelʹ"
"12368",12368,12368,6068,"Данил",16,1023013361,2019,"Апрель","male","Danil","Aprelʹ"
"12369",12369,12369,6069,"Святослав",15,1023013362,2019,"Апрель","male","Svyatoslav","Aprelʹ"
"12370",12370,12370,6070,"Али",14,1023013363,2019,"Апрель","male","Ali","Aprelʹ"
"12371",12371,12371,6071,"Роберт",13,1023013364,2019,"Апрель","male","Robert","Aprelʹ"
"12372",12372,12372,6072,"Даниэль",12,1023013365,2019,"Апрель","male","Danielʹ","Aprelʹ"
"12373",12373,12373,6073,"Эмир",12,1023013366,2019,"Апрель","male","Emir","Aprelʹ"
"12374",12374,12374,6074,"Тихон",12,1023013367,2019,"Апрель","male","Tikhon","Aprelʹ"
"12375",12375,12375,6075,"Родион",12,1023013368,2019,"Апрель","male","Rodion","Aprelʹ"
"12376",12376,12376,6076,"Юсуф",12,1023013369,2019,"Апрель","male","Yusuf","Aprelʹ"
"12377",12377,12377,6077,"Артем",11,1023013370,2019,"Апрель","male","Artem","Aprelʹ"
"12378",12378,12378,6078,"Ян",11,1023013371,2019,"Апрель","male","Yan","Aprelʹ"
"12379",12379,12379,6079,"Федор",11,1023013372,2019,"Апрель","male","Fedor","Aprelʹ"
"12380",12380,12380,6080,"Гордей",10,1023013373,2019,"Апрель","male","Gordey","Aprelʹ"
"12381",12381,12381,6081,"Эмиль",10,1023013374,2019,"Апрель","male","Emilʹ","Aprelʹ"
"12382",12382,12382,6082,"Мирослав",10,1023013375,2019,"Апрель","male","Miroslav","Aprelʹ"
"12383",12383,12383,6083,"Расул",10,1023013376,2019,"Апрель","male","Rasul","Aprelʹ"
"12384",12384,12384,6084,"Алихан",10,1023013377,2019,"Апрель","male","Alikhan","Aprelʹ"
"12385",12385,12385,6085,"Всеволод",9,1023013378,2019,"Апрель","male","Vsevolod","Aprelʹ"
"12386",12386,12386,6086,"Савва",9,1023013379,2019,"Апрель","male","Savva","Aprelʹ"
"12387",12387,12387,6087,"Марсель",9,1023013380,2019,"Апрель","male","Marselʹ","Aprelʹ"
"12388",12388,12388,6088,"Леон",9,1023013381,2019,"Апрель","male","Leon","Aprelʹ"
"12389",12389,12389,6089,"Ахмад",9,1023013382,2019,"Апрель","male","Akhmad","Aprelʹ"
"12390",12390,12390,6090,"Шамиль",8,1023013383,2019,"Апрель","male","Shamilʹ","Aprelʹ"
"12391",12391,12391,6091,"Яков",8,1023013384,2019,"Апрель","male","Yakov","Aprelʹ"
"12392",12392,12392,6092,"Ислам",8,1023013385,2019,"Апрель","male","Islam","Aprelʹ"
"12393",12393,12393,6093,"Станислав",8,1023013386,2019,"Апрель","male","Stanislav","Aprelʹ"
"12394",12394,12394,6094,"Самир",8,1023013387,2019,"Апрель","male","Samir","Aprelʹ"
"12395",12395,12395,6095,"Тамерлан",8,1023013388,2019,"Апрель","male","Tamerlan","Aprelʹ"
"12396",12396,12396,6096,"Амирхан",8,1023013389,2019,"Апрель","male","Amirkhan","Aprelʹ"
"12397",12397,12397,6097,"Эрик",8,1023013390,2019,"Апрель","male","Erik","Aprelʹ"
"12398",12398,12398,6098,"Демьян",8,1023013391,2019,"Апрель","male","Demʹyan","Aprelʹ"
"12399",12399,12399,6099,"Анатолий",8,1023013392,2019,"Апрель","male","Anatoliy","Aprelʹ"
"12400",12400,12400,6100,"Нурислам",8,1023013393,2019,"Апрель","male","Nurislam","Aprelʹ"
"12401",12401,12401,6101,"Александр",255,1023013394,2019,"Май","male","Aleksandr","May"
"12402",12402,12402,6102,"Максим",247,1023013395,2019,"Май","male","Maksim","May"
"12403",12403,12403,6103,"Михаил",236,1023013396,2019,"Май","male","Mikhail","May"
"12404",12404,12404,6104,"Иван",192,1023013397,2019,"Май","male","Ivan","May"
"12405",12405,12405,6105,"Артём",183,1023013398,2019,"Май","male","Artëm","May"
"12406",12406,12406,6106,"Дмитрий",156,1023013399,2019,"Май","male","Dmitriy","May"
"12407",12407,12407,6107,"Марк",147,1023013400,2019,"Май","male","Mark","May"
"12408",12408,12408,6108,"Кирилл",135,1023013401,2019,"Май","male","Kirill","May"
"12409",12409,12409,6109,"Лев",127,1023013402,2019,"Май","male","Lev","May"
"12410",12410,12410,6110,"Даниил",126,1023013403,2019,"Май","male","Daniil","May"
"12411",12411,12411,6111,"Никита",119,1023013404,2019,"Май","male","Nikita","May"
"12412",12412,12412,6112,"Егор",118,1023013405,2019,"Май","male","Yegor","May"
"12413",12413,12413,6113,"Роман",116,1023013406,2019,"Май","male","Roman","May"
"12414",12414,12414,6114,"Матвей",116,1023013407,2019,"Май","male","Matvey","May"
"12415",12415,12415,6115,"Тимофей",110,1023013408,2019,"Май","male","Timofey","May"
"12416",12416,12416,6116,"Андрей",108,1023013409,2019,"Май","male","Andrey","May"
"12417",12417,12417,6117,"Алексей",100,1023013410,2019,"Май","male","Aleksey","May"
"12418",12418,12418,6118,"Фёдор",95,1023013411,2019,"Май","male","Fëdor","May"
"12419",12419,12419,6119,"Илья",84,1023013412,2019,"Май","male","Ilʹya","May"
"12420",12420,12420,6120,"Николай",82,1023013413,2019,"Май","male","Nikolay","May"
"12421",12421,12421,6121,"Ярослав",80,1023013414,2019,"Май","male","Yaroslav","May"
"12422",12422,12422,6122,"Степан",80,1023013415,2019,"Май","male","Stepan","May"
"12423",12423,12423,6123,"Мирон",72,1023013416,2019,"Май","male","Miron","May"
"12424",12424,12424,6124,"Владимир",68,1023013417,2019,"Май","male","Vladimir","May"
"12425",12425,12425,6125,"Георгий",67,1023013418,2019,"Май","male","Georgiy","May"
"12426",12426,12426,6126,"Константин",65,1023013419,2019,"Май","male","Konstantin","May"
"12427",12427,12427,6127,"Давид",63,1023013420,2019,"Май","male","David","May"
"12428",12428,12428,6128,"Владислав",60,1023013421,2019,"Май","male","Vladislav","May"
"12429",12429,12429,6129,"Арсений",60,1023013422,2019,"Май","male","Arseniy","May"
"12430",12430,12430,6130,"Тимур",58,1023013423,2019,"Май","male","Timur","May"
"12431",12431,12431,6131,"Сергей",56,1023013424,2019,"Май","male","Sergey","May"
"12432",12432,12432,6132,"Макар",53,1023013425,2019,"Май","male","Makar","May"
"12433",12433,12433,6133,"Виктор",50,1023013426,2019,"Май","male","Viktor","May"
"12434",12434,12434,6134,"Григорий",49,1023013427,2019,"Май","male","Grigoriy","May"
"12435",12435,12435,6135,"Глеб",47,1023013428,2019,"Май","male","Gleb","May"
"12436",12436,12436,6136,"Павел",45,1023013429,2019,"Май","male","Pavel","May"
"12437",12437,12437,6137,"Денис",41,1023013430,2019,"Май","male","Denis","May"
"12438",12438,12438,6138,"Амир",40,1023013431,2019,"Май","male","Amir","May"
"12439",12439,12439,6139,"Евгений",38,1023013432,2019,"Май","male","Yevgeniy","May"
"12440",12440,12440,6140,"Богдан",35,1023013433,2019,"Май","male","Bogdan","May"
"12441",12441,12441,6141,"Игорь",35,1023013434,2019,"Май","male","Igorʹ","May"
"12442",12442,12442,6142,"Платон",34,1023013435,2019,"Май","male","Platon","May"
"12443",12443,12443,6143,"Мухаммад",34,1023013436,2019,"Май","male","Mukhammad","May"
"12444",12444,12444,6144,"Семён",32,1023013437,2019,"Май","male","Semën","May"
"12445",12445,12445,6145,"Адам",32,1023013438,2019,"Май","male","Adam","May"
"12446",12446,12446,6146,"Артемий",32,1023013439,2019,"Май","male","Artemiy","May"
"12447",12447,12447,6147,"Захар",30,1023013440,2019,"Май","male","Zakhar","May"
"12448",12448,12448,6148,"Леонид",30,1023013441,2019,"Май","male","Leonid","May"
"12449",12449,12449,6149,"Артем",30,1023013442,2019,"Май","male","Artem","May"
"12450",12450,12450,6150,"Лука",30,1023013443,2019,"Май","male","Luka","May"
"12451",12451,12451,6151,"Савелий",28,1023013444,2019,"Май","male","Saveliy","May"
"12452",12452,12452,6152,"Рамазан",28,1023013445,2019,"Май","male","Ramazan","May"
"12453",12453,12453,6153,"Василий",27,1023013446,2019,"Май","male","Vasiliy","May"
"12454",12454,12454,6154,"Руслан",27,1023013447,2019,"Май","male","Ruslan","May"
"12455",12455,12455,6155,"Данила",25,1023013448,2019,"Май","male","Danila","May"
"12456",12456,12456,6156,"Антон",25,1023013449,2019,"Май","male","Anton","May"
"12457",12457,12457,6157,"Пётр",24,1023013450,2019,"Май","male","Pëtr","May"
"12458",12458,12458,6158,"Умар",24,1023013451,2019,"Май","male","Umar","May"
"12459",12459,12459,6159,"Мирослав",24,1023013452,2019,"Май","male","Miroslav","May"
"12460",12460,12460,6160,"Филипп",23,1023013453,2019,"Май","male","Filipp","May"
"12461",12461,12461,6161,"Юрий",22,1023013454,2019,"Май","male","Yuriy","May"
"12462",12462,12462,6162,"Олег",22,1023013455,2019,"Май","male","Oleg","May"
"12463",12463,12463,6163,"Борис",22,1023013456,2019,"Май","male","Boris","May"
"12464",12464,12464,6164,"Даниэль",20,1023013457,2019,"Май","male","Danielʹ","May"
"12465",12465,12465,6165,"Гордей",19,1023013458,2019,"Май","male","Gordey","May"
"12466",12466,12466,6166,"Дамир",18,1023013459,2019,"Май","male","Damir","May"
"12467",12467,12467,6167,"Роберт",18,1023013460,2019,"Май","male","Robert","May"
"12468",12468,12468,6168,"Данил",17,1023013461,2019,"Май","male","Danil","May"
"12469",12469,12469,6169,"Савва",17,1023013462,2019,"Май","male","Savva","May"
"12470",12470,12470,6170,"Демид",17,1023013463,2019,"Май","male","Demid","May"
"12471",12471,12471,6171,"Станислав",16,1023013464,2019,"Май","male","Stanislav","May"
"12472",12472,12472,6172,"Эмир",15,1023013465,2019,"Май","male","Emir","May"
"12473",12473,12473,6173,"Эмин",15,1023013466,2019,"Май","male","Emin","May"
"12474",12474,12474,6174,"Герман",14,1023013467,2019,"Май","male","German","May"
"12475",12475,12475,6175,"Вячеслав",14,1023013468,2019,"Май","male","Vyacheslav","May"
"12476",12476,12476,6176,"Артур",14,1023013469,2019,"Май","male","Artur","May"
"12477",12477,12477,6177,"Елисей",14,1023013470,2019,"Май","male","Yelisey","May"
"12478",12478,12478,6178,"Рамзан",14,1023013471,2019,"Май","male","Ramzan","May"
"12479",12479,12479,6179,"Всеволод",13,1023013472,2019,"Май","male","Vsevolod","May"
"12480",12480,12480,6180,"Назар",13,1023013473,2019,"Май","male","Nazar","May"
"12481",12481,12481,6181,"Леон",13,1023013474,2019,"Май","male","Leon","May"
"12482",12482,12482,6182,"Ян",13,1023013475,2019,"Май","male","Yan","May"
"12483",12483,12483,6183,"Имран",13,1023013476,2019,"Май","male","Imran","May"
"12484",12484,12484,6184,"Федор",13,1023013477,2019,"Май","male","Fedor","May"
"12485",12485,12485,6185,"Святослав",12,1023013478,2019,"Май","male","Svyatoslav","May"
"12486",12486,12486,6186,"Али",12,1023013479,2019,"Май","male","Ali","May"
"12487",12487,12487,6187,"Эмиль",11,1023013480,2019,"Май","male","Emilʹ","May"
"12488",12488,12488,6188,"Тихон",11,1023013481,2019,"Май","male","Tikhon","May"
"12489",12489,12489,6189,"Алихан",11,1023013482,2019,"Май","male","Alikhan","May"
"12490",12490,12490,6190,"Юсуф",11,1023013483,2019,"Май","male","Yusuf","May"
"12491",12491,12491,6191,"Яков",10,1023013484,2019,"Май","male","Yakov","May"
"12492",12492,12492,6192,"Марсель",10,1023013485,2019,"Май","male","Marselʹ","May"
"12493",12493,12493,6193,"Родион",10,1023013486,2019,"Май","male","Rodion","May"
"12494",12494,12494,6194,"Алинур",10,1023013487,2019,"Май","male","Alinur","May"
"12495",12495,12495,6195,"Абдуллах",9,1023013488,2019,"Май","male","Abdullakh","May"
"12496",12496,12496,6196,"Ислам",9,1023013489,2019,"Май","male","Islam","May"
"12497",12497,12497,6197,"Вадим",9,1023013490,2019,"Май","male","Vadim","May"
"12498",12498,12498,6198,"Тигран",9,1023013491,2019,"Май","male","Tigran","May"
"12499",12499,12499,6199,"Расул",8,1023013492,2019,"Май","male","Rasul","May"
"12500",12500,12500,6200,"Ибрагим",8,1023013493,2019,"Май","male","Ibragim","May"
"12501",12501,12501,6201,"Александр",259,1023013494,2019,"Июнь","male","Aleksandr","Iyunʹ"
"12502",12502,12502,6202,"Михаил",236,1023013495,2019,"Июнь","male","Mikhail","Iyunʹ"
"12503",12503,12503,6203,"Максим",223,1023013496,2019,"Июнь","male","Maksim","Iyunʹ"
"12504",12504,12504,6204,"Артём",187,1023013497,2019,"Июнь","male","Artëm","Iyunʹ"
"12505",12505,12505,6205,"Иван",182,1023013498,2019,"Июнь","male","Ivan","Iyunʹ"
"12506",12506,12506,6206,"Дмитрий",157,1023013499,2019,"Июнь","male","Dmitriy","Iyunʹ"
"12507",12507,12507,6207,"Даниил",128,1023013500,2019,"Июнь","male","Daniil","Iyunʹ"
"12508",12508,12508,6208,"Тимофей",126,1023013501,2019,"Июнь","male","Timofey","Iyunʹ"
"12509",12509,12509,6209,"Андрей",123,1023013502,2019,"Июнь","male","Andrey","Iyunʹ"
"12510",12510,12510,6210,"Лев",122,1023013503,2019,"Июнь","male","Lev","Iyunʹ"
"12511",12511,12511,6211,"Матвей",122,1023013504,2019,"Июнь","male","Matvey","Iyunʹ"
"12512",12512,12512,6212,"Никита",118,1023013505,2019,"Июнь","male","Nikita","Iyunʹ"
"12513",12513,12513,6213,"Роман",118,1023013506,2019,"Июнь","male","Roman","Iyunʹ"
"12514",12514,12514,6214,"Марк",116,1023013507,2019,"Июнь","male","Mark","Iyunʹ"
"12515",12515,12515,6215,"Кирилл",113,1023013508,2019,"Июнь","male","Kirill","Iyunʹ"
"12516",12516,12516,6216,"Алексей",107,1023013509,2019,"Июнь","male","Aleksey","Iyunʹ"
"12517",12517,12517,6217,"Егор",105,1023013510,2019,"Июнь","male","Yegor","Iyunʹ"
"12518",12518,12518,6218,"Илья",102,1023013511,2019,"Июнь","male","Ilʹya","Iyunʹ"
"12519",12519,12519,6219,"Ярослав",90,1023013512,2019,"Июнь","male","Yaroslav","Iyunʹ"
"12520",12520,12520,6220,"Константин",90,1023013513,2019,"Июнь","male","Konstantin","Iyunʹ"
"12521",12521,12521,6221,"Фёдор",77,1023013514,2019,"Июнь","male","Fëdor","Iyunʹ"
"12522",12522,12522,6222,"Владимир",76,1023013515,2019,"Июнь","male","Vladimir","Iyunʹ"
"12523",12523,12523,6223,"Мирон",66,1023013516,2019,"Июнь","male","Miron","Iyunʹ"
"12524",12524,12524,6224,"Степан",63,1023013517,2019,"Июнь","male","Stepan","Iyunʹ"
"12525",12525,12525,6225,"Павел",61,1023013518,2019,"Июнь","male","Pavel","Iyunʹ"
"12526",12526,12526,6226,"Сергей",60,1023013519,2019,"Июнь","male","Sergey","Iyunʹ"
"12527",12527,12527,6227,"Давид",57,1023013520,2019,"Июнь","male","David","Iyunʹ"
"12528",12528,12528,6228,"Арсений",57,1023013521,2019,"Июнь","male","Arseniy","Iyunʹ"
"12529",12529,12529,6229,"Григорий",55,1023013522,2019,"Июнь","male","Grigoriy","Iyunʹ"
"12530",12530,12530,6230,"Георгий",52,1023013523,2019,"Июнь","male","Georgiy","Iyunʹ"
